dot_bracket_repr,obj_fn_final_value,dot_bracket_repr_mfe,seq_len,n_irs_found,solver_num_booleans,solver_solve_time,solver_iterations,solver_num_branches_explored,solver_num_conflicts
.......................................((((....)))),-3,-2.90000009536743,51,61,556,20.80171005,2433,899,
..................(((...............)))............,-1,-1,51,57,223,16.04155159,1285,671,
..(((.....))).(((....((......)).(((....))).))).....,-5,13.3000001907349,51,52,268,14.485100299,2150,1190,
...................((((.......)))).................,-4,-4.30000019073486,51,67,700,79.159026107,3551,1334,
..((...((....))...))...((((.((((....))))......))))..,-6,6.80000019073486,52,57,243,20.821031253,1732,867,
((((.......))))(((.(((...)))...)))....((.....)).....,-10,1.89999997615814,52,63,225,24.515789831,1772,795,
..........((.....)).................................,-1,-0.600000023841858,52,55,259,11.071551002,1566,810,
((((............))))................................,-2,-2.20000004768372,52,59,277,16.878404322,1627,776,
..................((((....))))......................,-4,-3.79999995231628,52,58,325,15.224521322,2041,907,
....((((...(((...)))))))....(((......((...))).))....,-8,22.1000003814697,52,69,314,30.130546494,1975,875,
..........................(((......)))..............,-2,-1.79999995231628,52,51,177,8.546884534,1371,763,
((((.....)))).......................................,-2,-2.5,52,69,647,48.245856484,3608,1664,
....((((((..........))))))..........................,-6,-5.90000009536743,52,55,135,20.328101942,1024,579,
..........((((.................)))).................,-3,-3.09999990463257,52,51,47,3.303923703,125,2,
...................................(((((....)))))....,-5,-4.69999980926514,53,69,204,69.028456464,2492,1368,
........................((((..................))))...,-1,-1.39999997615814,53,54,210,12.596835124,1104,485,
...(((((((........((((((((...))...))))...)))))...)))),-14,20.8999996185303,53,70,135,54.933888086,979,417,
(((((.............................)))))..............,-6,-5.5,53,67,996,75.72825127,4113,1139,
........................((((......))))...............,-4,-3.59999990463257,53,57,184,10.422223565,1564,979,
....................(((...........)))................,-2,-1.70000004768372,53,58,300,21.267828169,2017,994,
.....................................................,0,0,53,49,115,5.736515049,1648,1189,
(((((........)))))...................................,-3,-2.70000004768372,53,64,452,23.957471305,2238,889,
............((((((........)))))).....................,-7,-6.80000019073486,53,60,229,14.784212211,1494,782,
((((...))))...(((..(((((......(((....))))))))....))).,-8,10.5,53,64,205,23.82797908,2076,1175,
.......................(((((.....)))))................,-4,-4,54,57,263,14.450843473,2247,1228,
..........((((((.......)))))).........................,-6,-6.19999980926514,54,63,470,28.144947008,3035,1597,
.................(((.......)))........................,-2,-2.5,54,65,577,35.285289273,2181,535,
....((.(((((....)).))))).......(((.(((.......))).)))..,-9,-4.59999990463257,54,69,1674,150.060622866,5518,903,
..........................(((((................)))))..,-5,-4.90000009536743,54,67,418,77.122696107,3057,1795,
(((((((........................)))))))................,-4,-4,54,61,399,21.795701864,1672,557,
..(((........(((.((...)))......))(((........)))..)))..,-4,9.30000019073486,54,65,171,23.909836649,1280,653,
.(((................)))..((((((((....))).)))........)),-5,2.5,54,74,1407,162.87020153,4627,636,
...................................(((......))).......,-4,-4.19999980926514,54,61,548,39.071324065,3445,1599,
...........(((.....((......)).((...)))))..(((.....))).,-4,4.69999980926514,54,57,201,17.810043918,1484,781,
.......................................................,0,0,55,62,633,40.036389253,2639,883,
......(((((((((((......)))).......)))))))((((.....)))).,-7,-4.69999980926514,55,71,801,60.977180303,3978,1656,
...............(((((..........................)))))....,-2,-1.5,55,66,862,74.942885146,3609,1171,
.((((..(((((.....))))...(((...))).))))).((((.....))))..,-11,18,55,68,345,92.661457975,1700,764,
.........(((......)))..................................,-3,-3,55,71,439,51.729511612,2417,922,
....((((((..........(((....))).))).(((......)))..)))...,-8,9.30000019073486,55,72,592,69.903444203,4022,1748,
.................((((....))))..........................,-6,-6.30000019073486,55,59,244,22.729778818,1870,1038,
...............................(((................)))..,-3,-2.59999990463257,55,67,927,85.651762129,3177,630,
.....(((....)))........................................,-3,-2.70000004768372,55,74,1013,82.334765407,4431,1458,
.............((((...............................))))...,-3,-3.26999998092651,55,62,672,30.709255156,2668,781,
