dot_bracket_repr,obj_fn_final_value,dot_bracket_repr_mfe,seq_len,n_irs_found,solver_num_booleans,solver_solve_time,solver_iterations,solver_num_branches_explored,solver_num_conflicts
..((.....))............((.(((((...))..))))).....(((((.......)))))...........,-18.0,-2.0,76,142,129,1438.922934446,258,0
((((((...((((.........))))......((((......))))...(((((.......))))).))))))....,-23.0,-26.0,77,129,116,1162.548304359,232,0
....(((..((((...))).)))).(((((.......)))))....(((((....)))))...........,-10.0,3.200000047683716,71,114,109,566.821669172,218,0
(((((....((((.......((((.(((((....)))).)))))......((((...))))))))...)))))....,-15.0,11.300000190734863,77,140,130,1244.925211236,260,0
(((((((..((((.........)))).((((((.....))))))......((((.......)))).)))))))....,-27.0,-29.299999237060547,77,132,122,945.494812074,220,0
.(((((((.......((.......)).(((((.......)))))....(((((.......))))))))))))....,-19.0,-22.0,76,132,126,1195.634519399,252,0
...((((..((((........)))).(((((.......)))))....((((((.......)))))).)))).....,-8.0,-10.800000190734863,76,155,139,1460.581477653,278,0
.(((((((.((((((.(((........)))...(((....))).....(((....)))...))))))..))))))).,-32.0,-37.70000076293945,77,184,174,4175.739180807001,348,0
(((((((....((((...))))....(((((.......)))))....(((((.......))))))))))))....,-22.0,-23.600000381469727,75,137,123,1166.5985990000001,186,0
.........((((......))))...................,-7.0,-6.699999809265137,42,40,39,0.9725570370000001,78,0
(((((((..((((((((.....))))....))))...((((....))))(((((.......))))))))))))....,-36.0,-20.299999237060547,77,190,164,4098.120475712,328,0
.........(((....)))............,-3.0,-2.700000047683716,31,17,13,0.007701606000000001,26,0
........((((......)))).....((((.(((.(((((....))))))).))))),-12.0,4.099999904632568,58,81,3372,373.27822551500003,9882,1081
(((((((...((.....))....(((((..........)))))......(((((.......))))))))))))....,-24.0,-24.700000762939453,77,125,119,822.4394881740001,238,0
(((((((..((((........)))).(((((.......))))).....(((.......)))....)))))))....,-22.0,-25.5,76,139,135,1635.4974364890002,270,0
(((((((..((((......))))....((((((...(((.........)))..))))))...)))))))....,-8.0,-12.199999809265137,73,131,122,927.618894453,244,0
(((((((........((......))........(((((((....))))..)))...........)))))))....,-14.0,-4.400000095367432,75,140,135,1668.070176058,270,0
.(((((((.................((((....))))..(((......(((...))).....))))))))))....,-14.0,-5.5,76,122,112,642.054020462,182,0
(((((((..(((............))).(((((.......))))).....(((((.......))))))))))))....,-30.0,-32.599998474121094,78,162,154,3659.4873344810003,308,0
...((((.......)))).................,-6.0,-5.599999904632568,35,26,24,0.011729124,48,0
.......((((...(((....)))(((............)))...(((....))))))),-13.0,-15.100000381469727,59,100,17049,927.347939705,38962,1258
